,Julian1,Julian2,Julian3,max.hum1,max.hum2,max.hum3,max.temp1,max.temp2,max.temp3
26,0.147475047911823,0.147475047911823,0.147559280198778,1.06758107821077,1.20235652952338,1.12095594459544,-1.14334049758357,-1.9574348523692,-2.26063307778269
27,0.147483086896419,0.147483086896419,0.147567317921523,0.842787597657942,0.956136115728158,1.01552774608888,-1.04121688032368,-1.46308659945713,-1.50890448806218
28,0.148527548654639,0.148527548654639,0.148611615734306,1.06758107821077,1.20235652952338,1.12095594459544,-1.14334049758357,-1.7808819049006,-1.90266708267769
29,0.212598401126858,0.212598401126858,0.212672411233267,1.06758107821077,1.20235652952338,1.12095594459544,-1.31354652635005,-1.42777600996341,-1.18673509246768
30,0.526286848605089,0.526286848605089,0.526311620154404,1.06758107821077,1.20235652952338,1.12095594459544,-0.802928440050597,-0.898117167557631,-0.828769097362673
31,0.527470909572634,0.527470909572634,0.527495495264121,0.894663016247057,1.20235652952338,0.210439684766059,-1.14334049758357,-1.42777600996341,-0.828769097362673
32,0.527997156786546,0.527997156786546,0.528021659874884,1.06758107821077,1.20235652952338,0.977190219359225,-1.14334049758357,-1.07467011502623,-0.649786099810171
33,0.591410201820124,0.591410201820124,0.591424751188892,0.116531737410331,-0.256727404077953,0.210439684766059,-0.292310353751139,-0.0153524302146601,0.424111885504842
34,0.590269992155824,0.590269992155824,0.590284720499238,0.0733022219194018,-0.530305641628204,-0.0770917657063778,-0.292310353751139,-0.0153524302146601,0.24512888795234
35,0.653595328267916,0.653595328267916,0.653600116659118,0.505597376828694,1.06556741074826,0.0666739595298408,0.558719790081291,0.690859359659717,0.424111885504842
36,0.653990015257098,0.653990015257098,0.65399474169569,0.116531737410331,0.381621816872632,-0.364623216178815,0.728925818847777,0.867412307128311,0.603094883057344
37,0.969827315524206,0.969827315524206,0.969782466107944,0.920600725541614,0.22659414892749,0.0379208144825971,-0.598681205530814,-0.297837146164411,-0.61398950029967
38,0.969827315524206,0.969827315524206,0.969782466107944,0.548826892319623,0.0624472063973395,-0.604232758239179,0.728925818847777,1.75017704447128,0.424111885504842
39,1.03328421186103,1.03328421186103,1.03322940184202,1.06758107821077,-0.165534658227869,0.545893043650569,-1.14334049758357,-0.721564220089037,-1.00775209491517
40,1.03310879401806,1.03310879401806,1.03305401153376,1.06758107821077,-0.667094760403329,-0.987608025535762,-1.14334049758357,-1.25122306249482,-1.36571809002018
41,1.09415371711655,1.09415371711655,1.09408935262833,0.851433500756128,0.746392800272966,0.545893043650569,-0.122104324984653,-0.368458325151849,-0.112837107152664
42,1.03258254680415,1.03258254680415,1.032527846923,1.06758107821077,1.15676015659834,0.689658768886788,-1.31354652635005,-0.898117167557631,-1.00775209491517
43,1.34771818201438,1.34771818201438,1.34761401641623,0.592056407810552,-1.12305848965375,-1.13137375077198,-0.292310353751139,-0.368458325151849,-0.291820104705166
44,1.34741047140763,1.34741047140763,1.34730635410972,0.0733022219194018,-1.03186574380366,-1.03552993394784,0.0481017037818333,0.337753464722528,0.603094883057344
45,1.4123584067797,1.4123584067797,1.41224409483596,-1.22358324280847,-0.803883879178454,-0.604232758239179,0.0481017037818333,0.337753464722528,0.782077880609846
46,1.4123584067797,1.4123584067797,1.41224409483596,-0.981497956059271,-1.15953558799378,-1.08345184235991,0.286390144054914,0.549617001684842,0.817874480120346
47,1.47331635349575,1.47331635349575,1.47319247320047,-0.488681479462678,-0.575902014553245,-0.412545124590888,1.57995596268021,1.57362409700269,1.67699286837236
48,1.47344718118143,1.47344718118143,1.47332328035059,-1.6991079132087,-1.44223310012904,-1.56267092648064,0.218307732548319,0.867412307128311,1.31902687326735
49,1.47542061612734,1.47542061612734,1.47529640553345,-2.08817355262706,-1.85260045645441,-1.70643665171686,-0.122104324984653,0.337753464722528,0.603094883057344
